VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;0.9;0.880252702;11;20;0.0275;0.617793661;1
SAR1;0.9;0.899130965;42;20;0.105;0.287365527;0
SAR1;0.9;0.827819475;48;20;0.12;0.325392791;1
SAR1;0.9;0.918164855;183;20;0.4575;0.082162443;0
SAR1;0.9;0.872833979;4;20;0.01;0.797690387;1
SAR1;0.9;0.900099764;104;20;0.26;0.158205451;0
SAR1;0.9;0.93615215;74;20;0.185;0.177900999;0
SAR1;0.9;0.883817111;22;20;0.055;0.444176618;1
SAR1;0.9;0.917111375;96;20;0.24;0.159416254;0
SAR1;0.9;0.863173327;10;20;0.025;0.654616348;1
SAR1;0.9;0.886898181;13;20;0.0325;0.571616595;1
SAR1;0.9;0.859832381;11;20;0.0275;0.636910814;1
SAR1;0.9;0.902172398;4;20;0.01;0.783678037;1
SAR1;0.9;0.8649665;24;20;0.06;0.443179413;1
SAR1;0.9;0.919620613;18;20;0.045;0.454890747;1
SAR1;0.9;0.902105889;6;20;0.015;0.722954976;1
SAR1;0.9;0.860768492;8;20;0.02;0.701388125;1
SAR1;0.9;0.887199763;21;20;0.0525;0.451967429;1
SAR1;0.9;0.910241732;8;20;0.02;0.66071191;1
SAR1;0.9;0.887797903;27;20;0.0675;0.390913499;1
SAR1;0.9;0.853712552;4;20;0.01;0.805947268;1
SAR1;0.9;0.90679459;136;20;0.34;0.123538278;0
SAR1;0.9;0.881824928;8;20;0.02;0.68477009;1
SAR1;0.9;0.850612727;19;20;0.0475;0.516131313;1
SAR1;0.9;0.888237511;22;20;0.055;0.439399258;1
SAR1;0.9;0.874116738;28;20;0.07;0.396763283;1
SAR1;0.9;0.899804937;13;20;0.0325;0.558224323;1
SAR1;0.9;0.902076231;29;20;0.0725;0.359914485;1
SAR1;0.9;0.874038996;12;20;0.03;0.603640275;1
SAR1;0.9;0.838760731;80;20;0.2;0.227099591;0
SAR1;0.9;0.83471734;12;20;0.03;0.640575734;1
SAR1;0.9;0.822886488;68;20;0.17;0.264720742;0
SAR1;0.9;0.891550078;10;20;0.025;0.628780327;1
SAR1;0.9;0.90224757;49;20;0.1225;0.257820724;0
SAR1;0.9;0.899932538;15;20;0.0375;0.522402177;1
SAR1;0.9;0.863704194;37;20;0.0925;0.345319978;1
SAR1;0.9;0.896209427;15;20;0.0375;0.526406385;1
SAR1;0.9;0.894977874;32;20;0.08;0.345553793;1
SAR1;0.9;0.915686891;140;20;0.35;0.117318115;0
SAR1;0.9;0.920222595;81;20;0.2025;0.176700616;0
SAR1;0.9;0.856715533;7;20;0.0175;0.728178445;1
SAR1;0.9;0.901389958;18;20;0.045;0.474913618;1
SAR1;0.9;0.890359566;26;20;0.065;0.397025369;1
SAR1;0.9;0.875340507;11;20;0.0275;0.622470776;1
SAR1;0.9;0.917131461;90;20;0.225;0.166519522;0
SAR1;0.9;0.85166089;15;20;0.0375;0.57292368;1
SAR1;0.9;0.908884841;15;20;0.0375;0.512713289;1
SAR1;0.9;0.87338847;19;20;0.0475;0.491801038;1
SAR1;0.9;0.825131503;40;20;0.1;0.365951979;1
SAR1;0.9;0.933376989;236;20;0.59;0.047465039;0
SAR1;0.9;0.901686537;14;20;0.035;0.537816741;1
SAR1;0.9;0.906200017;184;20;0.46;0.083289622;0
SAR1;0.9;0.876892652;17;20;0.0425;0.515805825;1
SAR1;0.9;0.922617428;8;20;0.02;0.649659408;1
SAR1;0.9;0.866127556;6;20;0.015;0.747067763;1
SAR1;0.9;0.912264368;161;20;0.4025;0.100440624;0
SAR1;0.9;0.930784217;102;20;0.255;0.146774446;0
SAR1;0.9;0.91582289;65;20;0.1625;0.206141532;0
SAR1;0.9;0.889329879;51;20;0.1275;0.261625488;0
SAR1;0.9;0.924294045;149;20;0.3725;0.107411705;0
SAR1;0.9;0.879780803;27;20;0.0675;0.399316341;1
SAR1;0.9;0.916452757;17;20;0.0425;0.47276904;1
SAR1;0.9;0.855019792;41;20;0.1025;0.332267623;1
SAR1;0.9;0.89723968;19;20;0.0475;0.465906621;1
SAR1;0.9;0.869844628;35;20;0.0875;0.35115748;1
SAR1;0.9;0.91123527;11;20;0.0275;0.587213258;1
SAR1;0.9;0.932718924;117;20;0.2925;0.131860512;0
SAR1;0.9;0.84870084;29;20;0.0725;0.415053451;1
SAR1;0.9;0.84870084;29;20;0.0725;0.415053451;1
SAR1;0.9;0.860192391;65;20;0.1625;0.244767495;0
SAR1;0.9;0.913365711;141;20;0.3525;0.117115719;0
SAR1;0.9;0.906303128;122;20;0.305;0.136886245;0
